CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share
Chicken Dishes,25728,Top Chicken Dishes House,Full-service,South Auckland,1.05,45.72,1358,388,17739.36,582,242,146,26609.04,11064.24,6675.12,0.36910094980849,0.538826958462596,0.3,5,1.48,216.08,1633.3,-5532.76,-2300.56,398.51,0.4,0.6,0.25,0.15
Chicken Dishes,26106,Lucky Chicken Dishes Corner,Cafe,North Shore,1.03,31.58,927,274,8652.92,392,163,98,12379.36,5147.54,3094.84,0.244575531296432,0.411475085932761,0.33,8,2.36,231.28,2976.17,172.68,71.81,833.19,0.42,0.6,0.25,0.15
Chicken Dishes,25499,Lucky Chicken Dishes Cafe,Full-service,CBD,0.99,34.67,1345,417,14457.39,557,232,139,19311.19,8043.44,4819.13,0.392548737919424,0.529197091492824,0.33,6,1.77,246.03,1131.35,-4861.51,-2024.9,131.09,0.45,0.6,0.25,0.15
Chicken Dishes,26459,King Chicken Dishes Cafe,Full-service,South Auckland,1.05,41.58,1157,287,11933.46,522,218,130,21704.76,9064.44,5405.4,0.379103111242875,0.474927577609196,0.32,3,0.89,115.7,1741.92,-3777.29,-1577.49,673.32,0.33,0.6,0.25,0.15
Chicken Dishes,25124,Top Chicken Dishes Cafe,QSR,South Auckland,1.05,37.23,1946,401,14929.23,927,386,232,34512.21,14370.78,8637.36,0.200368717927486,0.363881417782977,0.29,18,5.31,1231.92,6505.41,5030.15,2094.54,2531.81,0.26,0.6,0.25,0.15
Chicken Dishes,25669,Classic Chicken Dishes Diner,Full-service,North Shore,1.03,38.18,1710,452,17257.36,755,314,189,28825.9,11988.52,7216.02,0.374131189403124,0.463714917493053,0.29,17,5.02,948.78,2798.35,-3685.28,-1532.69,221.33,0.36,0.6,0.25,0.15
Chicken Dishes,25503,Lucky Chicken Dishes Corner,QSR,South Auckland,1.05,34.98,1278,271,9479.58,604,252,151,21127.92,8814.96,5281.98,0.232261857353151,0.388033886486664,0.28,7,2.07,312.57,3599.44,2106.54,878.89,1693.02,0.27,0.6,0.25,0.15
Chicken Dishes,25747,Lucky Chicken Dishes Cafe,Full-service,North Shore,1.03,45.55,1170,340,15487.0,498,208,124,22683.9,9474.4,5648.2,0.358018621860538,0.47737461978104,0.29,10,2.95,365.8,2549.26,-2844.41,-1188.03,563.93,0.41,0.6,0.25,0.15
Chicken Dishes,25263,Lucky Chicken Dishes Kitchen,Full-service,West Auckland,1.04,32.66,1394,458,14958.28,562,234,140,18354.92,7642.44,4572.4,0.377910198504105,0.545449625281617,0.32,4,1.18,165.2,1146.41,-4466.85,-1859.86,185.23,0.49,0.6,0.25,0.15
Chicken Dishes,26196,Classic Chicken Dishes Grill,QSR,CBD,0.99,44.09,1348,286,12609.74,637,266,159,28085.33,11727.94,7010.31,0.276163032259792,0.403236617078073,0.31,6,1.77,281.43,4042.69,297.71,124.32,1966.08,0.27,0.6,0.25,0.15
Chicken Dishes,25266,Urban Chicken Dishes Kitchen,Cafe,West Auckland,1.04,39.33,1694,410,16125.3,770,321,193,30284.1,12624.93,7590.69,0.219555714428425,0.416442147921771,0.33,9,2.66,513.38,5869.64,1029.72,429.27,2249.65,0.32,0.6,0.25,0.15
Chicken Dishes,26560,Lucky Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.05,36.31,847,24,871.44,494,206,123,17937.14,7479.86,4466.13,0.256718570971861,0.219190210534725,0.27,13,3.84,472.32,456.71,4557.67,1900.57,1868.34,0.03,0.6,0.25,0.15
Chicken Dishes,26601,Top Chicken Dishes Tavern,Full-service,South Auckland,1.05,36.06,1239,307,11070.42,559,233,140,20157.54,8401.98,5048.4,0.391479629848618,0.542518933513202,0.32,8,2.36,330.4,730.66,-5119.99,-2134.09,2.8,0.33,0.6,0.25,0.15
Chicken Dishes,26225,King Chicken Dishes Eatery,Ghost Kitchen,South Auckland,1.05,36.32,574,47,1707.04,316,132,79,11477.12,4794.24,2869.28,0.259631792397704,0.24871460768627,0.32,7,2.07,163.53,839.27,1970.09,822.95,1247.16,0.09,0.6,0.25,0.15
Chicken Dishes,26563,Top Chicken Dishes Diner,Full-service,CBD,0.99,34.46,776,188,6478.48,353,147,88,12164.38,5065.62,3032.48,0.390167050494347,0.484435608796775,0.32,9,2.66,234.08,812.38,-2367.22,-985.78,146.18,0.32,0.6,0.25,0.15
Chicken Dishes,25755,Classic Chicken Dishes Diner,Cafe,North Shore,1.03,38.31,1698,411,15745.41,772,322,193,29575.32,12335.82,7393.83,0.264337462056428,0.376248777471483,0.32,18,5.31,1024.83,5659.12,1165.67,486.2,1632.61,0.32,0.6,0.25,0.15
Chicken Dishes,26605,Urban Chicken Dishes Grill,Full-service,North Shore,1.03,34.49,968,245,8450.05,434,181,108,14968.66,6242.69,3724.92,0.350764283211902,0.542664917814545,0.31,4,1.18,127.44,900.53,-3045.06,-1269.95,269.53,0.34,0.6,0.25,0.15
Chicken Dishes,25100,Urban Chicken Dishes Cafe,Cafe,CBD,0.99,39.0,1716,481,18759.0,741,309,185,28899.0,12051.0,7215.0,0.226575082670897,0.356397570972331,0.33,16,4.72,873.2,7823.02,2515.0,1048.77,2135.65,0.39,0.6,0.25,0.15
Chicken Dishes,25988,Urban Chicken Dishes Grill,QSR,West Auckland,1.04,32.14,1986,434,13948.76,931,388,233,29922.34,12470.32,7488.62,0.274404364507645,0.42480582697317,0.31,12,3.54,824.82,4195.64,-275.59,-114.85,1427.68,0.28,0.6,0.25,0.15
Chicken Dishes,25194,Top Chicken Dishes Grill,Full-service,CBD,0.99,42.13,906,219,9226.47,412,172,103,17357.56,7246.36,4339.39,0.380105295253452,0.477796747698449,0.32,17,5.02,517.06,1311.06,-3087.95,-1289.14,99.56,0.32,0.6,0.25,0.15
Chicken Dishes,26488,Urban Chicken Dishes Kitchen,Cafe,North Shore,1.03,40.1,1532,397,15919.7,681,284,170,27308.1,11388.4,6817.0,0.227174992673099,0.391697818483226,0.3,4,1.18,200.6,6067.43,2215.43,923.91,2397.54,0.35,0.6,0.25,0.15
Chicken Dishes,26409,King Chicken Dishes Grill,QSR,CBD,0.99,35.86,699,157,5630.02,325,136,81,11654.5,4876.96,2904.66,0.212010084744543,0.381449992023408,0.3,15,4.43,358.83,2288.83,1241.67,519.59,822.03,0.29,0.6,0.25,0.15
Chicken Dishes,25278,King Chicken Dishes Bistro,Cafe,North Shore,1.03,35.66,975,283,10091.78,415,173,104,14798.9,6169.18,3708.64,0.243387985173613,0.42571567571722,0.31,17,5.02,522.08,3339.33,309.24,128.91,705.1,0.41,0.6,0.25,0.15
Chicken Dishes,25035,King Chicken Dishes House,QSR,West Auckland,1.04,43.39,733,137,5944.43,358,149,89,15533.62,6465.11,3861.71,0.279572833776474,0.427455027331598,0.28,4,1.18,105.02,1741.55,201.5,83.87,1026.35,0.23,0.6,0.25,0.15
Chicken Dishes,26452,King Chicken Dishes Tavern,Full-service,South Auckland,1.05,46.38,1671,494,22911.72,706,294,177,32744.28,13635.72,8209.26,0.396182681852952,0.468002405646257,0.31,13,3.84,679.68,3111.75,-5703.57,-2375.14,435.26,0.42,0.6,0.25,0.15
Chicken Dishes,25281,Top Chicken Dishes Tavern,Full-service,North Shore,1.03,45.08,1054,322,14515.76,439,183,110,19790.12,8249.64,4958.8,0.357244657352567,0.452993982331827,0.28,10,2.95,324.5,2754.53,-1785.83,-744.44,616.49,0.44,0.6,0.25,0.15
Chicken Dishes,25632,Classic Chicken Dishes House,Full-service,North Shore,1.03,40.05,1279,384,15379.2,537,224,134,21506.85,8971.2,5366.7,0.353959595959168,0.499846138083376,0.31,11,3.25,435.5,2248.35,-3522.95,-1469.53,349.08,0.43,0.6,0.25,0.15
Chicken Dishes,26616,Classic Chicken Dishes Kitchen,Cafe,West Auckland,1.04,36.03,822,230,8286.9,355,148,89,12790.65,5332.44,3206.67,0.26196017023176,0.404206880182028,0.29,12,3.54,315.06,2766.44,560.65,233.74,755.43,0.39,0.6,0.25,0.15
Chicken Dishes,25485,Classic Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.05,36.15,1549,101,3651.15,869,362,217,31414.35,13086.3,7844.55,0.298081421875395,0.201828700664919,0.33,16,4.72,1024.24,1825.9,5343.26,2225.85,2898.74,0.07,0.6,0.25,0.15
Chicken Dishes,25526,Lucky Chicken Dishes Grill,Full-service,North Shore,1.03,39.19,864,251,9836.69,368,153,92,14421.92,5996.07,3605.48,0.381625039479695,0.452628683648072,0.29,8,2.36,217.12,1630.39,-1791.98,-745.03,380.47,0.41,0.6,0.25,0.15
Chicken Dishes,25690,Urban Chicken Dishes Eatery,QSR,West Auckland,1.04,34.72,1548,329,11422.88,731,305,183,25380.32,10589.6,6353.76,0.211169311255217,0.353692920994945,0.32,9,2.66,486.78,4970.53,2922.23,1219.26,2277.98,0.27,0.6,0.25,0.15
Chicken Dishes,25164,King Chicken Dishes Eatery,Cafe,CBD,0.99,33.91,1708,404,13699.64,782,326,196,26517.62,11054.66,6646.36,0.275084480158985,0.434299941756763,0.31,13,3.84,752.64,3981.33,-514.03,-214.29,1178.9,0.31,0.6,0.25,0.15
Chicken Dishes,26581,Top Chicken Dishes Bistro,Full-service,South Auckland,1.05,35.77,708,175,6259.75,320,133,80,11446.4,4757.41,2861.6,0.359229356178548,0.543293463112786,0.3,13,3.84,307.2,610.18,-2318.16,-963.48,-28.26,0.33,0.6,0.25,0.15
Chicken Dishes,25410,Classic Chicken Dishes Tavern,Full-service,North Shore,1.03,38.6,1792,493,19029.8,779,325,195,30069.4,12545.0,7527.0,0.385923194221687,0.500383127992973,0.28,10,2.95,575.25,2163.57,-5000.73,-2086.31,280.52,0.38,0.6,0.25,0.15
Chicken Dishes,25370,Urban Chicken Dishes Tavern,Cafe,West Auckland,1.04,34.22,1902,503,17212.66,839,350,210,28710.58,11977.0,7186.2,0.200822497606277,0.443855504575185,0.28,13,3.84,806.4,6116.04,2162.54,902.13,1747.01,0.36,0.6,0.25,0.15
Chicken Dishes,25532,Urban Chicken Dishes Diner,Full-service,CBD,0.99,32.81,1776,559,18340.79,730,304,183,23951.3,9974.24,6004.23,0.366434603743255,0.460967471939512,0.3,18,5.31,971.73,3165.58,-3051.45,-1270.74,64.59,0.46,0.6,0.25,0.15
Chicken Dishes,26464,Urban Chicken Dishes Grill,QSR,North Shore,1.03,35.82,917,200,7164.0,430,179,108,15402.6,6411.78,3868.56,0.254136428367347,0.36182637065649,0.28,12,3.54,382.32,2751.24,1602.44,667.06,1103.35,0.28,0.6,0.25,0.15
Chicken Dishes,25778,Lucky Chicken Dishes Grill,Cafe,South Auckland,1.05,43.68,1907,451,19699.68,874,364,218,38176.32,15899.52,9522.24,0.247065822742879,0.448757321154699,0.3,10,2.95,643.1,5992.19,159.46,66.41,2253.35,0.31,0.6,0.25,0.15
Chicken Dishes,25899,Lucky Chicken Dishes Kitchen,QSR,South Auckland,1.05,42.28,577,122,5158.16,273,114,68,11542.44,4819.92,2875.04,0.215359400771558,0.375734021747485,0.29,6,1.77,120.36,2109.21,1372.47,573.12,1055.26,0.27,0.6,0.25,0.15
Chicken Dishes,25051,Top Chicken Dishes Kitchen,QSR,South Auckland,1.05,36.53,1539,317,11580.01,733,306,183,26776.49,11178.18,6684.99,0.265349924974144,0.408302287640981,0.32,11,3.25,594.75,3779.11,169.97,70.96,1586.88,0.26,0.6,0.25,0.15
Chicken Dishes,26508,Lucky Chicken Dishes Corner,Cafe,North Shore,1.03,31.08,1351,335,10411.8,610,254,152,18958.8,7894.32,4724.16,0.226666594538838,0.354756896616891,0.32,6,1.77,269.04,4358.13,1868.89,778.19,1708.38,0.33,0.6,0.25,0.15
Chicken Dishes,26146,Lucky Chicken Dishes Grill,Cafe,West Auckland,1.04,32.19,1034,306,9850.14,437,182,109,14067.03,5858.58,3508.71,0.232472664527595,0.365741711459123,0.27,16,4.72,514.48,3957.64,1853.83,772.08,895.27,0.42,0.6,0.25,0.15
Chicken Dishes,26267,Top Chicken Dishes Kitchen,Full-service,South Auckland,1.05,34.82,1242,361,12570.02,529,220,132,18419.78,7660.4,4596.24,0.38730479341466,0.520932093821466,0.31,12,3.54,467.28,1153.46,-4019.88,-1671.78,-45.51,0.41,0.6,0.25,0.15
Chicken Dishes,25176,King Chicken Dishes Corner,Full-service,North Shore,1.03,36.42,884,270,9833.4,368,154,92,13402.56,5608.68,3350.64,0.390852915146388,0.547322647483088,0.32,8,2.36,217.12,607.94,-3460.21,-1448.02,-9.97,0.44,0.6,0.25,0.15
Chicken Dishes,26512,Lucky Chicken Dishes Bistro,Ghost Kitchen,North Shore,1.03,31.45,528,20,629.0,305,127,76,9592.25,3994.15,2390.2,0.2813045074814,0.336554414918646,0.31,10,2.95,224.2,240.37,692.0,288.14,689.19,0.04,0.6,0.25,0.15
Chicken Dishes,26513,Lucky Chicken Dishes Bistro,Full-service,CBD,0.99,40.96,1045,324,13271.04,433,180,108,17735.68,7372.8,4423.68,0.352179892244749,0.497592388815247,0.32,6,1.77,191.16,1993.68,-3011.03,-1251.7,473.4,0.45,0.6,0.25,0.15
Chicken Dishes,25543,Classic Chicken Dishes Eatery,Full-service,South Auckland,1.05,44.93,1141,314,14108.02,496,207,124,22285.28,9300.51,5571.32,0.351122852961998,0.460182573297061,0.33,5,1.48,183.52,2662.11,-3149.03,-1314.21,867.76,0.38,0.6,0.25,0.15
Chicken Dishes,25545,Lucky Chicken Dishes Eatery,Full-service,West Auckland,1.04,42.07,851,211,8876.77,384,160,96,16154.88,6731.2,4038.72,0.363002442847937,0.472114739613608,0.3,17,5.02,481.92,1463.63,-2182.8,-909.5,184.0,0.33,0.6,0.25,0.15
Chicken Dishes,25909,Top Chicken Dishes Tavern,Full-service,South Auckland,1.05,38.01,828,223,8476.23,363,151,91,13797.63,5739.51,3458.91,0.356276580388658,0.51907343599014,0.3,15,4.43,403.13,1056.56,-2419.41,-1006.42,28.02,0.37,0.6,0.25,0.15
Chicken Dishes,25992,Classic Chicken Dishes Corner,QSR,CBD,0.99,37.15,903,197,7318.55,424,176,106,15751.6,6538.4,3937.9,0.275219822190702,0.385960437194444,0.28,10,2.95,312.7,2479.67,926.51,384.59,1021.54,0.28,0.6,0.25,0.15
Chicken Dishes,26397,Urban Chicken Dishes Diner,Full-service,South Auckland,1.05,44.41,1117,295,13100.95,493,206,123,21894.13,9148.46,5462.43,0.373765610810369,0.488650142215192,0.32,11,3.25,399.75,1802.48,-3993.83,-1668.82,351.79,0.36,0.6,0.25,0.15
Chicken Dishes,25994,Classic Chicken Dishes House,Cafe,North Shore,1.03,38.81,1208,306,11875.86,541,226,135,20996.21,8771.06,5239.35,0.279093513116241,0.403864918788895,0.33,7,2.07,279.45,3765.14,-272.08,-113.66,1381.64,0.34,0.6,0.25,0.15
Chicken Dishes,26035,Top Chicken Dishes Corner,Full-service,West Auckland,1.04,46.7,1772,497,23209.9,765,319,191,35725.5,14897.3,8919.7,0.371603379561566,0.546367139532231,0.3,10,2.95,563.45,1903.9,-7787.11,-3247.17,168.23,0.39,0.6,0.25,0.15
Chicken Dishes,26157,Lucky Chicken Dishes Cafe,QSR,West Auckland,1.04,40.3,1585,327,13178.1,755,314,189,30426.5,12654.2,7616.7,0.23987269192934,0.437369135953486,0.3,3,0.89,168.21,4253.34,692.45,287.99,2290.14,0.26,0.6,0.25,0.15
Chicken Dishes,25511,Classic Chicken Dishes Cafe,Cafe,West Auckland,1.04,41.47,778,179,7423.13,359,150,90,14887.73,6220.5,3732.3,0.206451105829328,0.418182221613824,0.28,10,2.95,265.5,2786.4,1419.79,593.23,1135.48,0.3,0.6,0.25,0.15
Chicken Dishes,25552,Classic Chicken Dishes Kitchen,QSR,West Auckland,1.04,37.01,858,160,5921.6,419,174,105,15507.19,6439.74,3886.05,0.262482558079064,0.391402517212555,0.32,11,3.25,341.25,2049.55,404.97,168.17,1003.77,0.23,0.6,0.25,0.15
Chicken Dishes,26403,Classic Chicken Dishes Eatery,QSR,South Auckland,1.05,39.74,1090,231,9179.94,515,215,129,20466.1,8544.1,5126.46,0.236420505195856,0.442328492319211,0.3,10,2.95,380.55,2949.06,434.93,181.57,1266.33,0.27,0.6,0.25,0.15
Chicken Dishes,25636,King Chicken Dishes Grill,QSR,South Auckland,1.05,41.3,860,193,7970.9,400,167,100,16520.0,6897.1,4130.0,0.216888165101409,0.41051693004556,0.3,7,2.07,207.0,2969.92,1199.27,500.69,1331.82,0.29,0.6,0.25,0.15
Chicken Dishes,26526,King Chicken Dishes Eatery,QSR,South Auckland,1.05,47.14,1669,365,17206.1,782,326,196,36863.48,15367.64,9239.44,0.205915519483387,0.41907460920047,0.32,9,2.66,521.36,6452.46,2027.86,845.37,2943.52,0.28,0.6,0.25,0.15
Chicken Dishes,26002,Top Chicken Dishes Bistro,Cafe,North Shore,1.03,37.74,574,161,6076.14,248,103,62,9359.52,3887.22,2339.88,0.265319737531245,0.413660392141901,0.31,17,5.02,311.24,1950.56,103.14,42.84,439.91,0.39,0.6,0.25,0.15
Chicken Dishes,26407,Urban Chicken Dishes Eatery,Cafe,West Auckland,1.04,42.96,729,201,8634.96,317,132,79,13618.32,5670.72,3393.84,0.217929768580943,0.430856885272078,0.29,17,5.02,396.58,3032.71,833.62,347.12,795.38,0.38,0.6,0.25,0.15
Chicken Dishes,26650,Urban Chicken Dishes Grill,QSR,CBD,0.99,44.38,972,200,8876.0,463,193,116,20547.94,8565.34,5148.08,0.261481612157077,0.361943576228805,0.3,6,1.77,205.32,3342.48,1573.45,655.89,1733.32,0.26,0.6,0.25,0.15
Chicken Dishes,25195,Classic Chicken Dishes Tavern,Ghost Kitchen,West Auckland,1.04,45.12,1002,38,1714.56,578,241,145,26079.36,10873.92,6542.4,0.277063583978452,0.22255689316662,0.31,15,4.43,642.35,857.93,4964.98,2070.17,2631.33,0.04,0.6,0.25,0.15
Chicken Dishes,25075,Lucky Chicken Dishes Corner,Cafe,West Auckland,1.04,43.83,1005,260,11395.8,447,186,112,19592.01,8152.38,4908.96,0.254103430975229,0.431581871630624,0.27,8,2.36,264.32,3581.87,868.21,361.27,1278.64,0.35,0.6,0.25,0.15
Chicken Dishes,25197,Lucky Chicken Dishes Diner,Cafe,West Auckland,1.04,46.02,984,291,13391.82,416,173,104,19144.32,7961.46,4786.08,0.220303283929825,0.406533859437332,0.29,10,2.95,306.8,4997.33,1592.1,662.1,1479.19,0.42,0.6,0.25,0.15
Chicken Dishes,25158,Urban Chicken Dishes Diner,QSR,CBD,0.99,42.41,538,111,4707.51,256,107,64,10856.96,4537.87,2714.24,0.205707859862596,0.422846574056894,0.29,17,5.02,321.28,1748.58,884.25,369.59,686.91,0.26,0.6,0.25,0.15
Chicken Dishes,25607,Top Chicken Dishes Bistro,QSR,South Auckland,1.05,35.09,1951,390,13685.1,937,390,234,32879.33,13685.1,8211.06,0.213525548540056,0.382258386537433,0.31,9,2.66,622.44,5531.74,3097.76,1289.36,2696.6,0.25,0.6,0.25,0.15
Chicken Dishes,25928,Lucky Chicken Dishes Diner,Cafe,North Shore,1.03,32.62,1331,352,11482.24,587,245,147,19147.94,7991.9,4795.14,0.255863533467054,0.374861979205161,0.28,13,3.84,564.48,4240.1,1709.42,713.47,1206.24,0.36,0.6,0.25,0.15
Chicken Dishes,25081,Lucky Chicken Dishes Bistro,QSR,South Auckland,1.05,44.48,1028,218,9696.64,486,202,122,21617.28,8984.96,5426.56,0.217780247461051,0.429491965961643,0.32,16,4.72,575.84,3420.27,707.49,294.06,1338.26,0.27,0.6,0.25,0.15
Chicken Dishes,25445,Top Chicken Dishes Eatery,Full-service,North Shore,1.03,44.76,1663,403,18038.28,756,315,189,33838.56,14099.4,8459.64,0.385186138481367,0.481903146370314,0.33,16,4.72,892.08,2397.48,-6669.22,-2778.84,232.3,0.32,0.6,0.25,0.15
Chicken Dishes,25367,Urban Chicken Dishes Tavern,QSR,West Auckland,1.04,35.22,1993,448,15778.56,927,386,232,32648.94,13594.92,8171.04,0.249436927586794,0.424369999393821,0.32,11,3.25,754.0,5146.86,202.2,84.19,1911.34,0.29,0.6,0.25,0.15
Chicken Dishes,26539,Urban Chicken Dishes Diner,Ghost Kitchen,North Shore,1.03,34.09,700,20,681.8,408,170,102,13908.72,5795.3,3477.18,0.290788418869488,0.280518082971685,0.32,15,4.43,451.86,292.28,1511.79,629.91,1038.78,0.03,0.6,0.25,0.15
Chicken Dishes,25165,King Chicken Dishes Bistro,Cafe,West Auckland,1.04,35.01,1272,315,11028.15,574,239,144,20095.74,8367.39,5041.44,0.245988546796143,0.3992873826297,0.32,13,3.84,552.96,3911.95,697.81,290.55,1235.36,0.33,0.6,0.25,0.15
Chicken Dishes,25085,Urban Chicken Dishes Bistro,QSR,West Auckland,1.04,42.01,1073,186,7813.86,532,222,133,22349.32,9326.22,5587.33,0.212877042852342,0.391266911453567,0.29,18,5.31,706.23,3093.16,2365.81,987.24,1505.55,0.21,0.6,0.25,0.15
Chicken Dishes,25167,Classic Chicken Dishes Kitchen,Full-service,North Shore,1.03,43.09,759,184,7928.56,345,144,86,14866.05,6204.96,3705.74,0.35448792935349,0.494046525796875,0.32,12,3.54,304.44,1200.9,-2505.44,-1045.75,256.85,0.32,0.6,0.25,0.15
Chicken Dishes,26179,King Chicken Dishes Bistro,QSR,CBD,0.99,31.41,795,183,5748.03,367,153,92,11527.47,4805.73,2889.72,0.259624825064093,0.393279615207575,0.32,7,2.07,190.44,1995.12,312.34,130.21,812.57,0.3,0.6,0.25,0.15
Chicken Dishes,25776,King Chicken Dishes Eatery,QSR,North Shore,1.03,37.2,1258,226,8407.2,619,258,155,23026.8,9597.6,5766.0,0.213880963716656,0.395282943965867,0.27,11,3.25,503.75,3285.84,2782.47,1159.74,1749.81,0.22,0.6,0.25,0.15
Chicken Dishes,25171,King Chicken Dishes House,Full-service,CBD,0.99,33.41,1672,469,15669.29,722,301,180,24122.02,10056.41,6013.8,0.370620962081011,0.480717744282447,0.32,13,3.84,691.2,2329.42,-4133.04,-1723.05,202.82,0.39,0.6,0.25,0.15
Chicken Dishes,25333,Urban Chicken Dishes Kitchen,Full-service,South Auckland,1.05,44.8,858,236,10572.8,373,156,93,16710.4,6988.8,4166.4,0.3708173648105,0.458023537439294,0.32,18,5.31,493.83,1809.63,-2487.19,-1040.22,219.29,0.38,0.6,0.25,0.15
Chicken Dishes,25212,King Chicken Dishes Bistro,QSR,North Shore,1.03,42.99,1568,293,12596.07,765,319,191,32887.35,13713.81,8211.09,0.258225029017776,0.397926656459458,0.31,9,2.66,508.06,4331.14,1113.18,464.19,2315.31,0.23,0.6,0.25,0.15
Chicken Dishes,25456,Lucky Chicken Dishes Diner,Ghost Kitchen,CBD,0.99,39.07,731,66,2578.62,399,166,100,15588.93,6485.62,3907.0,0.298259165755007,0.260742055915762,0.31,13,3.84,384.0,1137.17,2042.13,849.61,1338.98,0.1,0.6,0.25,0.15
Chicken Dishes,25256,Top Chicken Dishes House,Full-service,West Auckland,1.04,35.63,1171,334,11900.42,502,209,126,17886.26,7446.67,4489.38,0.388174420711584,0.47237464452628,0.3,10,2.95,371.7,1659.52,-2871.62,-1195.56,254.35,0.4,0.6,0.25,0.15
Chicken Dishes,25215,Top Chicken Dishes Eatery,QSR,West Auckland,1.04,46.68,1998,461,21519.48,922,384,231,43038.96,17925.12,10783.08,0.204193348046392,0.439557751268148,0.3,8,2.36,545.16,7666.29,2420.89,1008.27,3296.3,0.3,0.6,0.25,0.15
Chicken Dishes,26066,Classic Chicken Dishes Cafe,Full-service,North Shore,1.03,36.88,2016,488,17997.44,917,382,229,33818.96,14088.16,8445.52,0.364424720557872,0.490821451018564,0.32,6,1.77,405.33,2605.2,-5926.64,-2468.9,817.19,0.32,0.6,0.25,0.15
Chicken Dishes,25340,Lucky Chicken Dishes Eatery,Ghost Kitchen,North Shore,1.03,37.17,1603,90,3345.3,908,378,227,33750.36,14050.26,8437.59,0.286825301346835,0.303219975659158,0.28,12,3.54,803.58,1371.42,4386.02,1825.9,2655.45,0.06,0.6,0.25,0.15
Chicken Dishes,26068,Classic Chicken Dishes Diner,QSR,South Auckland,1.05,34.06,680,113,3848.78,340,142,85,11580.4,4836.52,2895.1,0.230005491450429,0.352446301886812,0.33,14,4.13,351.05,1607.05,1013.84,423.43,857.79,0.2,0.6,0.25,0.15
Chicken Dishes,25828,Top Chicken Dishes House,QSR,West Auckland,1.04,39.41,1595,308,12138.28,772,322,193,30424.52,12690.02,7606.13,0.214307933114469,0.385674491571262,0.27,17,5.02,968.86,4855.53,3955.72,1649.93,2073.73,0.24,0.6,0.25,0.15
Chicken Dishes,26192,King Chicken Dishes Kitchen,Cafe,South Auckland,1.05,41.18,607,150,6177.0,274,114,69,11283.32,4694.52,2841.42,0.203506287503988,0.445038418960758,0.31,4,1.18,81.42,2170.94,467.75,194.61,917.21,0.33,0.6,0.25,0.15
Chicken Dishes,26556,Lucky Chicken Dishes Bistro,QSR,North Shore,1.03,42.62,947,201,8566.62,448,186,112,19093.76,7927.32,4773.44,0.200384865794331,0.403270493354648,0.32,9,2.66,297.92,3395.33,1457.71,605.21,1594.01,0.27,0.6,0.25,0.15
Chicken Dishes,25546,Top Chicken Dishes Bistro,Ghost Kitchen,CBD,0.99,39.82,1553,101,4021.82,871,363,218,34683.22,14454.66,8680.76,0.282705360825639,0.204562456498388,0.31,16,4.72,1028.96,2062.12,7031.4,2930.42,3421.95,0.07,0.6,0.25,0.15
Chicken Dishes,25102,Lucky Chicken Dishes House,Cafe,West Auckland,1.04,46.17,988,301,13897.17,412,172,103,19022.04,7941.24,4755.51,0.276689210943878,0.434818431828171,0.28,4,1.18,121.54,4009.23,161.54,67.44,1250.39,0.44,0.6,0.25,0.15
Chicken Dishes,25831,Classic Chicken Dishes Cafe,QSR,West Auckland,1.04,33.86,1119,216,7313.76,542,226,135,18352.12,7652.36,4571.1,0.230185089539737,0.372177442302927,0.33,9,2.66,359.1,2908.23,1241.29,517.59,1458.54,0.24,0.6,0.25,0.15
Chicken Dishes,26317,King Chicken Dishes Bistro,Full-service,North Shore,1.03,42.14,1368,376,15844.64,595,248,149,25073.3,10450.72,6278.86,0.382143007102422,0.537774474616163,0.31,7,2.07,308.43,1268.88,-5764.79,-2402.8,194.4,0.38,0.6,0.25,0.15
Chicken Dishes,26561,Urban Chicken Dishes Cafe,Full-service,North Shore,1.03,37.96,2020,556,21105.76,878,366,220,33328.88,13893.36,8351.2,0.368885997275356,0.511095896852203,0.27,11,3.25,715.0,2533.07,-4998.73,-2083.75,287.3,0.38,0.6,0.25,0.15
